id_onada,onada,vpdef,dia_Enquesta,mes_enquesta,provincia,p46,zones específiques,sexe,edat_m,edat_rec,fills,sit_lab,dies_sortida,dies_sortida_m,p25_1Treballar,p25_2comprar,p25_3gos,p25_4tabac,p25_5premsa,p25_6cura_persones,p25_7metge,p25_8compra_familiar,p25_9alimentar,p25_11passejarfills,p25_97altres,p25_99nc,p23_1_nerviós,p23_2_irritat,p23_3_alegre,p23_4_melancolic,p23_5_tens,p23_6_optimista,p23_7_desanimat,p23_8_enutjat,p23_9_ansios,p23_10_apagat,p23_11_molest,p23_12_animat,p23_13_intranquil,p23_14_enfadat,p23_15_content,p23_16_trist,E1,E2,E3,E4,p31_1,p31_2,p31_3,p31_4,p32_1,p32_2,p32_3,p32_4,dies_m,dies_rec
30175,3,1.31459787257057,3,4,Lleida,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,30,16-30 anys,No,Treballador/a amb contracte temporal,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Molt,Molt,Molt,Molt,,Ns/Nc
30176,3,0.782439410352086,3,4,Lleida,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,22,16-30 anys,No,Estudiant,4 dies,4,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Poc,Bastant,Bastant,Bastant,30,Fins 30 dies
30177,3,0.264458270401517,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,27,16-30 anys,No,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Poc,Bastant,Poc,Bastant,20,Fins 30 dies
30178,3,0.229014804500527,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,40,31-45 anys,Sí,Autònom/a,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Poc,Bastant,Molt,Gens,Poc,Bastant,30,Fins 30 dies
30179,3,4,6,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,33,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Bastant,Poc,Poc,Poc,Molt,48,46-60 dies
30180,3,0.116634939653647,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Home,34,31-45 anys,No,Empresari/ària,2 dies,2,Surt de casa Per anar a treballar,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Gens,Poc,Molt,Molt,Molt,Molt,Molt,30,Fins 30 dies
30181,3,0.030782055489135,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,39,31-45 anys,Sí,Autònom/a,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,30,Fins 30 dies
30182,3,2.57039919777916,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,44,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,No,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Molt,Molt,Bastant,Bastant,Molt,Molt,40,31-45 dies
30183,3,2.21037651736875,3,4,Girona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,58,46-65 anys,No,Empresari/ària,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,Molt,30,Fins 30 dies
30184,3,0.117264973291941,3,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,45,31-45 anys,Sí,Aturat/da,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Bastant,Bastant,Bastant,Molt,30,Fins 30 dies
30185,3,0.307692062567534,6,4,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,52,46-65 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,33,31-45 dies
30186,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,45,31-45 anys,Sí,Autònom/a,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Poc,Poc,Molt,Bastant,Poc,Poc,Molt,20,Fins 30 dies
30188,3,2.57039919777916,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,49,46-65 anys,No,Jubilat/da o pensionista,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Gens,Bastant,Bastant,Molt,40,31-45 dies
30189,3,0.346945990451328,3,4,Lleida,Municipi de més de 100.000 habitants,Resta,Dona,39,31-45 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,Surt de casa Per anar a comprar tabac,No,Surt de casa Per anar a cuidar una persona dependent,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,Molt,30,Fins 30 dies
30191,3,1.31614981806343,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,49,46-65 anys,Sí,Aturat/da,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Molt,Bastant,Bastant,Bastant,Molt,30,Fins 30 dies
30192,3,0.91035306114585,3,4,Lleida,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,59,46-65 anys,No,Funcionari/ària,2 dies,2,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Poc,Bastant,Poc,Molt,30,Fins 30 dies
30193,3,0.444323579632942,6,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,35,31-45 anys,No,Autònom/a,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Molt,Molt,Poc,Bastant,Molt,33,31-45 dies
30195,3,0.444323579632942,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,24,16-30 anys,Sí,Aturat/da,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,Surt de casa Per anar a cuidar una persona dependent,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Molt,Molt,Molt,Molt,21,Fins 30 dies
30196,3,0.842399836744214,3,4,Girona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,50,46-65 anys,No,Autònom/a,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,30,Fins 30 dies
30197,3,1.72848659494412,3,4,Girona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,56,46-65 anys,No,Jubilat/da o pensionista,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,20,Fins 30 dies
30198,3,2.70055526868715,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,61,46-65 anys,No,Aturat/da,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,Surt de casa Per anar comprar premsa,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Gens,Gens,Gens,Gens,21,Fins 30 dies
30199,3,0.229014804500527,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,49,46-65 anys,Sí,Funcionari/ària,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Poc,Poc,Poc,Poc,50,46-60 dies
30200,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,44,31-45 anys,Sí,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Bastant,Bastant,Bastant,Bastant,30,Fins 30 dies
30201,3,0.030782055489135,7,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,36,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Molt,Molt,Bastant,Molt,34,31-45 dies
30202,3,0.444323579632942,3,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,33,31-45 anys,Sí,Treballador/a amb contracte temporal,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Poc,Poc,Poc,Poc,Bastant,13,Fins 30 dies
30203,3,0.080769166423978,4,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,58,46-65 anys,No,Funcionari/ària,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Poc,Molt,Bastant,Molt,31,31-45 dies
30204,3,0.240611317275392,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,55,46-65 anys,Sí,Treballador/a amb contracte fixe,2 dies,2,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,Surt de casa Per anar comprar premsa,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,75,Més de 60 dies
30205,3,0.117264973291941,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,41,31-45 anys,Sí,Treballador/a amb contracte fixe,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Molt,Molt,Bastant,Molt,30,Fins 30 dies
30206,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,44,31-45 anys,No,Aturat/da,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Molt,Molt,Bastant,Molt,30,Fins 30 dies
30207,3,0.240611317275392,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,73,+65 anys,No,Jubilat/da o pensionista,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Poc,Poc,Bastant,Gens,Bastant,Poc,Molt,30,Fins 30 dies
30208,3,0.229014804500527,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,47,46-65 anys,Sí,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Bastant,Poc,Poc,Molt,21,Fins 30 dies
30209,3,1.31614981806343,7,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,40,31-45 anys,No,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,34,31-45 dies
30210,3,0.080769166423978,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,63,46-65 anys,No,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Poc,Bastant,Poc,Molt,12,Fins 30 dies
30211,3,0.117264973291941,3,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,45,31-45 anys,Sí,Aturat/da,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Bastant,Bastant,Molt,Molt,Molt,Molt,30,Fins 30 dies
30213,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,46,46-65 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,No,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Bastant,Poc,Poc,Poc,Poc,10,Fins 30 dies
30214,3,0.711884627117778,3,4,Lleida,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,51,46-65 anys,Sí,Treballador/a amb contracte fixe,5 dies,5,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Poc,Bastant,Poc,Poc,Poc,Molt,30,Fins 30 dies
30215,3,2.70055526868715,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,62,46-65 anys,No,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Poc,Bastant,Bastant,40,31-45 dies
30216,3,0.229014804500527,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,37,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,Surt de casa Per anar a comprar tabac,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Gens,Bastant,Poc,Poc,Poc,Molt,25,Fins 30 dies
30217,3,0.307692062567534,3,4,Tarragona,Municipi de menys de 1.000 habitants,Resta,Dona,60,46-65 anys,No,Empresari/ària,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Molt,Molt,Molt,Molt,60,46-60 dies
30218,3,2.57039919777916,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,49,46-65 anys,Sí,Treballador/a amb contracte temporal,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,23,Fins 30 dies
30219,3,1.89979665332176,3,4,Girona,Municipi de més de 100.000 habitants,Resta,Dona,30,16-30 anys,Sí,Treballador/a amb contracte fixe,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Molt,Bastant,Molt,Molt,Molt,Molt,22,Fins 30 dies
30221,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,48,46-65 anys,Sí,Treballador/a amb contracte temporal,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Bastant,Bastant,Molt,Molt,Bastant,Molt,20,Fins 30 dies
30222,3,0.240611317275392,7,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,80,+65 anys,No,Jubilat/da o pensionista,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,Surt de casa Per anar comprar premsa,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Molt,Molt,Bastant,Molt,Molt,Molt,29,Fins 30 dies
30223,3,2.70055526868715,3,4,Barcelona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,63,46-65 anys,Sí,Autònom/a,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,Molt,15,Fins 30 dies
30224,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,45,31-45 anys,Sí,Treballador/a amb contracte fixe,5 dies,5,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Molt,Molt,Molt,Molt,21,Fins 30 dies
30225,3,2.57039919777916,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,45,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,Surt de casa Per anar a cuidar una persona dependent,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Poc,Bastant,Bastant,Poc,Poc,20,Fins 30 dies
30226,3,2.70055526868715,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,55,46-65 anys,Sí,Jubilat/da o pensionista,3 dies,3,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Bastant,Bastant,Molt,Molt,Bastant,Molt,30,Fins 30 dies
30227,3,2.70055526868715,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,68,+65 anys,No,Jubilat/da o pensionista,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Gens,Bastant,Bastant,Molt,Gens,Poc,Poc,Molt,30,Fins 30 dies
30229,3,0.024205534265946,3,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Dona,41,31-45 anys,Sí,Autònom/a,6 dies,6,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,Molt,14,Fins 30 dies
30230,3,4,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,29,16-30 anys,No,Empresari/ària,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Bastant,Molt,26,Fins 30 dies
30231,3,0.117264973291941,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,39,31-45 anys,Sí,Treballador/a amb contracte fixe,3 dies,3,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,30,Fins 30 dies
30232,3,0.240611317275392,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,65,46-65 anys,No,Jubilat/da o pensionista,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Molt,Molt,Bastant,Molt,45,31-45 dies
30233,3,0.307692062567534,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,62,46-65 anys,Sí,Funcionari/ària,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,Surt de casa Per anar comprar premsa,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Poc,Bastant,Molt,Molt,21,Fins 30 dies
30234,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,44,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Molt,Poc,Bastant,Poc,Poc,Bastant,Molt,30,Fins 30 dies
30235,3,0.047272647084015,3,4,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Torrefarrera,Home,39,31-45 anys,Sí,Treballador/a amb contracte fixe,5 dies,5,Surt de casa Per anar a treballar,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,24,Fins 30 dies
30236,3,0.229014804500527,3,4,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,38,31-45 anys,No,NS/NC,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ns/Nc
30237,3,0.240611317275392,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,62,46-65 anys,No,Treballador/a amb contracte fixe,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Molt,Bastant,Molt,Molt,Bastant,20,Fins 30 dies
30238,3,0.117264973291941,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,46,46-65 anys,Sí,Funcionari/ària,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Bastant,Poc,Bastant,Poc,Poc,Bastant,Poc,24,Fins 30 dies
30239,3,0.117264973291941,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,38,31-45 anys,Sí,Autònom/a,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Molt,Molt,Molt,Molt,40,31-45 dies
30240,3,0.06316047078479,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Home,77,+65 anys,No,Jubilat/da o pensionista,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Molt,Bastant,Bastant,Ns/Nc,Molt,30,Fins 30 dies
30241,3,1.31614981806343,3,4,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,49,46-65 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Molt,Bastant,Bastant,Molt,15,Fins 30 dies
30242,3,2.57039919777916,3,4,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,41,31-45 anys,No,Autònom/a,2 dies,2,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,20,Fins 30 dies
30243,3,0.117264973291941,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,39,31-45 anys,Sí,Funcionari/ària,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Poc,Bastant,Bastant,Bastant,Bastant,30,Fins 30 dies
30244,3,0.240611317275392,3,4,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,65,46-65 anys,Sí,Jubilat/da o pensionista,2 dies,2,No,No,No,No,No,No,Surt de casa Per una visita o tractament mèdic,No,No,0,Altres motius per sortir de casa,0,,,,,,,,,,,,,,,,,,,,,Gens,Gens,Gens,Molt,Gens,Gens,Molt,Molt,15,Fins 30 dies
30245,3,0.117264973291941,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,38,31-45 anys,Sí,Treballador/a amb contracte fixe,1 dia,1,No,Surt de casa Per anar a comprar coses bàsiques,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Poc,Bastant,Poc,Poc,Poc,Bastant,20,Fins 30 dies
30247,3,0.030782055489135,3,4,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Amposta,Dona,41,31-45 anys,Sí,Treballador/a amb contracte fixe,4 dies,4,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,25,Fins 30 dies
30248,3,0.229014804500527,3,4,Tarragona,Municipi de menys de 1.000 habitants,Resta,Home,40,31-45 anys,No,Treballador/a amb contracte temporal,No he sortit cap dia,0,No,No,No,No,No,No,No,No,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Poc,Bastant,Bastant,Bastant,Poc,Poc,Poc,Bastant,20,Fins 30 dies
30249,3,0.307692062567534,3,4,Tarragona,Municipi de menys de 1.000 habitants,Resta,Dona,54,46-65 anys,Sí,Aturat/da,Cada dia (els 7 dies),7,No,Surt de casa Per anar a comprar coses bàsiques,Surt de casa Per anar a passejar al gos,No,No,No,No,Surt de casa Per fer la compra per un familiar/conegut,No,0,0,0,,,,,,,,,,,,,,,,,,,,,Molt,Molt,Molt,Molt,Poc,Bastant,Bastant,Bastant,30,Fins 30 dies
